x,y,nettoyage
51,67,paul
47,15,paul
96,66,paul
12,94,paul
32,72,paul
99,71,paul
82,0,jules
16,64,paul
37,96,paul
59,44,paul
77,43,paul
68,74,paul
92,41,paul
68,83,paul
63,14,jules
68,92,paul
69,57,paul
17,56,paul
50,53,paul
6,28,jules
27,69,paul
44,0,paul
69,84,paul
81,49,paul
52,13,jules
44,9,jules
85,10,jules
30,74,paul
19,74,paul
73,54,paul
91,90,paul
31,48,paul
42,94,paul
85,37,paul
52,98,paul
74,46,paul
86,11,jules
85,46,paul
67,7,jules
12,71,paul
41,98,paul
23,80,paul
24,45,paul
86,29,paul
95,96,paul
4,76,paul
17,6,jules
34,86,paul
45,86,paul
22,93,paul
68,69,paul
63,0,paul
77,47,paul
49,65,paul
17,42,paul
92,45,paul
63,18,jules
69,52,paul
46,96,paul
7,86,paul
42,53,paul
62,31,paul
81,44,paul
93,9,jules
30,60,paul
33,4,jules
39,38,paul
54,36,paul
74,14,jules
42,80,paul
91,94,paul
51,21,paul
93,36,paul
83,90,paul
75,86,paul
13,13,jules
54,63,paul
32,26,jules
66,28,jules
94,99,paul
55,0,jules
13,31,jules
4,71,paul
78,20,jules
17,1,jules
16,45,paul
37,77,paul
88,61,paul
76,68,paul
100,35,paul
56,99,paul
5,26,paul
76,77,paul
37,95,paul
69,38,paul
65,86,paul
80,38,paul
57,91,paul
73,17,jules
42,48,paul
8,46,paul
7,90,paul
19,64,paul
8,64,paul
62,44,paul
73,44,paul
91,89,paul
85,18,jules
32,12,jules
20,56,paul
43,21,jules
0,87,paul
94,94,paul
66,32,paul
72,66,paul
33,84,paul
13,35,jules
65,36,paul
87,73,paul
16,31,paul
96,51,paul
2,96,paul
100,3,jules
96,60,paul
57,41,paul
1,51,paul
88,56,paul
77,19,paul
5,12,jules
92,17,jules
64,98,paul
3,88,paul
9,19,jules
46,68,paul
26,71,paul
42,34,paul
91,57,paul
19,50,paul
54,17,jules
0,46,paul
18,94,paul
7,94,paul
19,59,paul
62,39,paul
75,58,paul
51,2,jules
11,64,paul
51,11,jules
20,42,paul
43,7,jules
60,87,paul
95,54,paul
13,12,jules
12,56,paul
23,56,paul
95,72,paul
4,52,paul
13,30,paul
47,13,jules
86,81,paul
77,23,jules
38,41,paul
37,85,paul
89,86,paul
100,34,paul
49,50,paul
7,44,paul
49,59,paul
27,22,jules
68,72,paul
80,37,paul
26,57,paul
18,62,paul
62,16,paul
42,47,paul
79,96,paul
90,96,paul
60,55,paul
75,53,paul
11,59,paul
23,24,jules
74,8,paul
20,37,paul
0,59,paul
41,69,paul
52,78,paul
72,56,paul
53,52,paul
35,16,jules
13,16,jules
93,97,paul
68,31,paul
57,31,paul
77,9,jules
68,40,paul
28,4,jules
76,53,paul
38,36,jules
61,1,jules
26,43,paul
67,90,paul
78,99,paul
26,61,paul
73,2,paul
90,82,paul
31,5,jules
29,72,paul
12,1,jules
84,17,jules
23,10,jules
48,94,paul
31,23,jules
52,55,paul
52,64,paul
12,28,paul
72,51,paul
96,18,jules
64,47,paul
46,8,jules
34,52,paul
74,88,paul
38,13,jules
14,55,paul
2,99,paul
76,48,paul
15,29,jules
13,96,paul
18,34,jules
78,85,paul
61,14,jules
15,47,paul
98,63,paul
80,27,paul
59,81,paul
30,8,jules
59,90,paul
8,17,jules
18,61,paul
70,99,paul
39,4,jules
95,12,jules
11,40,paul
75,43,paul
95,21,jules
84,30,paul
87,35,paul
21,99,paul
33,64,paul
34,29,jules
87,44,paul
16,2,paul
2,67,paul
3,32,paul
10,80,paul
45,47,paul
3,41,paul
51,90,paul
86,57,paul
2,85,paul
43,86,paul
74,92,paul
15,24,jules
57,39,paul
26,33,jules
24,100,paul
71,41,paul
17,79,paul
27,25,paul
47,92,paul
7,56,paul
40,53,paul
9,84,paul
60,31,paul
83,33,paul
92,100,paul
0,26,jules
5,95,paul
95,16,jules
33,32,jules
21,76,paul
10,48,paul
10,57,paul
96,8,paul
88,13,jules
93,91,paul
65,20,paul
34,51,paul
46,16,paul
56,51,paul
85,87,paul
45,51,paul
51,94,paul
46,25,paul
32,90,paul
26,19,jules
15,19,paul
24,86,paul
14,54,paul
70,53,paul
86,79,paul
47,60,paul
71,36,paul
16,100,paul
71,45,paul
94,10,paul
82,54,paul
0,12,jules
21,44,paul
6,55,paul
41,31,jules
60,53,paul
56,1,jules
93,50,paul
44,45,paul
25,50,paul
37,15,jules
33,63,paul
51,62,paul
39,97,paul
74,89,paul
99,8,paul
97,38,paul
12,98,paul
68,11,jules
2,75,paul
14,40,paul
74,91,paul
3,49,paul
1,79,paul
35,81,paul
18,10,jules
78,61,paul
97,74,paul
47,64,paul
98,48,paul
90,53,paul
63,36,paul
8,11,jules
77,83,paul
5,76,paul
40,43,paul
0,16,jules
63,54,paul
21,48,paul
33,13,jules
29,61,paul
75,28,paul
87,2,paul
10,29,paul
2,25,jules
39,74,paul
2,34,jules
73,85,paul
74,59,paul
65,1,jules
12,84,paul
51,66,paul
54,99,paul
20,97,paul
32,71,paul
55,36,paul
70,34,paul
89,47,paul
79,12,jules
35,85,paul
36,50,paul
55,72,paul
71,35,paul
19,6,jules
17,73,paul
11,2,jules
21,34,jules
69,83,paul
75,14,jules
50,79,paul
44,8,paul
44,17,jules
10,15,jules
84,1,jules
8,91,paul
10,33,paul
44,35,paul
53,13,paul
11,96,paul
45,9,jules
81,93,paul
20,74,paul
2,38,paul
14,3,paul
34,18,jules
22,16,jules
3,12,jules
43,48,paul
97,28,paul
37,23,jules
84,95,paul
14,21,jules
57,1,jules
86,46,paul
70,38,paul
59,38,paul
98,20,jules
13,80,paul
35,89,paul
59,56,paul
5,48,paul
1,96,paul
82,30,paul
46,95,paul
60,2,jules
50,65,paul
61,65,paul
75,9,jules
29,51,paul
61,83,paul
44,21,jules
39,55,paul
0,82,paul
33,30,jules
20,60,paul
45,4,paul
93,53,paul
54,71,paul
2,33,jules
45,13,jules
12,65,paul
93,62,paul
32,43,paul
22,20,jules
35,39,jules
4,70,paul
47,22,jules
96,73,paul
79,2,jules
70,33,paul
34,98,paul
79,11,jules
24,75,paul
88,78,paul
76,85,paul
9,32,paul
82,16,jules
46,81,paul
6,8,jules
88,96,paul
36,58,paul
5,52,paul
38,86,paul
80,73,paul
75,4,jules
40,37,paul
21,42,paul
52,20,paul
25,3,jules
61,87,paul
91,88,paul
62,52,paul
2,10,jules
11,86,paul
23,51,paul
97,0,jules
12,51,paul
78,5,jules
23,69,paul
13,34,jules
59,1,paul
72,83,paul
14,11,jules
32,56,paul
16,39,paul
67,23,paul
13,52,paul
43,65,paul
87,99,paul
36,26,jules
4,92,paul
53,97,paul
90,6,jules
79,6,jules
65,71,paul
22,100,paul
68,67,paul
57,76,paul
29,5,jules
76,89,paul
40,14,jules
100,65,paul
40,23,paul
58,59,paul
69,59,paul
21,19,jules
6,30,jules
92,70,paul
58,68,paul
93,7,jules
27,71,paul
39,45,paul
62,47,paul
74,12,paul
54,43,paul
44,11,jules
11,72,paul
73,56,paul
0,81,paul
85,30,paul
93,43,paul
83,97,paul
85,39,paul
32,33,paul
97,13,jules
33,96,paul
96,45,paul
89,18,paul
67,18,paul
13,47,paul
59,14,jules
95,98,paul
45,79,paul
28,8,jules
78,18,jules
47,21,paul
36,12,jules
55,34,paul
17,17,jules
24,56,paul
76,66,paul
17,26,jules
92,29,paul
38,58,paul
69,36,paul
14,100,paul
29,9,jules
80,45,paul
77,58,paul
98,90,paul
26,83,paul
19,53,paul
50,68,paul
27,66,paul
82,100,paul
30,62,paul
54,38,paul
25,2,jules
62,51,paul
85,16,paul
75,79,paul
74,25,jules
31,54,paul
43,19,paul
23,41,paul
11,85,paul
2,18,jules
84,66,paul
75,97,paul
44,91,paul
96,40,paul
55,2,jules
4,64,paul
16,29,jules
89,13,paul
96,49,paul
28,3,jules
87,89,paul
65,52,paul
56,83,paul
46,48,paul
36,25,paul
65,61,paul
65,70,paul
14,86,paul
80,31,paul
37,97,paul
100,46,paul
29,4,jules
26,69,paul
80,49,paul
18,65,paul
38,80,paul
49,80,paul
62,10,paul
80,58,paul
42,41,paul
81,32,paul
27,61,paul
94,69,paul
31,40,jules
39,53,paul
24,1,jules
94,87,paul
32,14,jules
96,17,paul
31,49,paul
24,10,jules
20,58,paul
33,77,paul
66,25,jules
51,27,jules
23,45,paul
96,35,paul
41,99,paul
72,77,paul
34,60,paul
1,35,paul
22,67,paul
87,84,paul
45,78,paul
22,76,paul
56,78,paul
46,43,paul
77,21,jules
37,74,paul
46,52,paul
15,46,paul
45,96,paul
14,90,paul
15,55,paul
67,93,paul
55,100,paul
27,29,jules
58,44,paul
18,60,paul
38,75,paul
62,5,paul
42,36,paul
62,14,jules
39,12,jules
61,58,paul
0,39,paul
27,56,paul
79,94,paul
83,64,paul
31,26,jules
30,70,paul
83,73,paul
12,31,jules
43,18,jules
95,56,paul
12,49,paul
24,14,jules
1,12,jules
4,45,paul
45,46,paul
10,79,paul
53,59,paul
10,97,paul
96,48,paul
34,64,paul
69,3,paul
88,53,paul
38,34,paul
76,51,paul
17,11,jules
97,83,paul
37,78,paul
26,41,jules
37,69,paul
58,21,paul
14,85,paul
9,16,jules
67,88,paul
92,23,paul
46,65,paul
78,88,paul
38,61,paul
27,24,jules
61,26,paul
59,93,paul
36,91,paul
26,68,paul
70,93,paul
7,55,paul
26,59,paul
81,13,jules
50,44,paul
0,25,jules
8,38,paul
19,38,paul
27,51,paul
20,3,jules
48,83,paul
83,50,paul
8,56,paul
48,92,paul
29,88,paul
63,90,paul
6,95,paul
75,64,paul
0,61,paul
83,77,paul
21,93,paul
66,6,jules
72,40,paul
33,58,paul
84,51,paul
96,16,jules
41,80,paul
13,9,jules
65,10,jules
96,25,paul
35,18,paul
96,34,paul
22,57,paul
97,69,paul
25,99,paul
22,75,paul
68,42,paul
76,55,paul
67,74,paul
67,83,paul
27,10,jules
86,96,paul
7,41,paul
55,90,paul
49,56,paul
78,92,paul
18,50,paul
42,17,jules
62,4,paul
79,84,paul
30,42,paul
9,96,paul
29,74,paul
23,3,jules
48,87,paul
40,83,paul
48,96,paul
31,25,jules
33,53,paul
60,79,paul
95,46,paul
25,58,paul
13,4,paul
72,53,paul
16,0,jules
88,7,jules
99,16,jules
33,80,paul
3,39,paul
44,89,paul
34,54,paul
22,52,paul
51,97,paul
3,57,paul
38,24,jules
77,15,jules
67,78,paul
80,20,jules
42,3,jules
27,14,jules
19,10,jules
78,96,paul
61,25,jules
8,19,jules
48,55,paul
90,70,paul
30,19,jules
28,95,paul
5,93,paul
0,24,jules
71,75,paul
29,69,paul
60,56,paul
75,54,paul
95,32,paul
29,96,paul
96,6,jules
45,22,paul
53,35,paul
41,70,paul
37,27,paul
10,73,paul
33,75,paul
57,5,jules
38,1,jules
45,58,paul
68,23,jules
86,59,paul
13,84,paul
43,97,paul
78,64,paul
14,61,paul
89,64,paul
78,73,paul
90,38,paul
78,82,paul
70,87,paul
83,17,jules
75,13,paul
82,61,paul
94,26,paul
17,90,paul
11,19,jules
40,55,paul
0,19,paul
83,26,paul
41,29,jules
23,11,jules
95,27,paul
73,79,paul
84,27,paul
34,8,jules
56,17,jules
31,91,paul
14,20,jules
3,20,jules
51,87,paul
86,54,paul
15,12,paul
68,27,jules
