x,y,nettoyage
95,77,paul
67,6,paul
1,33,jules
89,15,paul
25,98,paul
1,42,paul
96,60,paul
46,41,paul
92,8,paul
87,91,paul
53,89,paul
68,50,paul
47,27,paul
57,68,paul
58,33,paul
46,77,paul
40,6,paul
6,4,jules
69,51,paul
85,89,paul
62,12,paul
30,41,paul
73,21,paul
42,61,paul
20,24,paul
74,4,paul
6,98,paul
23,29,paul
12,29,jules
21,96,paul
32,7,jules
0,73,paul
41,74,paul
54,44,paul
60,87,paul
95,54,paul
20,51,paul
23,47,paul
75,76,paul
87,41,paul
43,25,paul
51,20,paul
1,19,jules
16,17,jules
34,62,paul
1,37,jules
76,40,paul
77,5,paul
68,36,paul
1,46,paul
76,49,paul
99,60,paul
5,16,jules
50,15,paul
80,28,paul
38,59,paul
90,69,paul
27,31,paul
39,5,jules
7,71,paul
54,3,paul
27,49,paul
18,80,paul
79,96,paul
62,25,paul
12,6,jules
19,54,paul
84,22,paul
12,15,jules
48,99,paul
29,95,paul
0,59,paul
12,24,paul
51,6,paul
84,40,paul
52,60,paul
91,79,paul
23,42,paul
35,7,paul
13,7,paul
44,74,paul
33,74,paul
75,80,paul
24,16,jules
88,19,paul
96,32,paul
25,79,paul
57,22,paul
2,86,paul
3,51,paul
57,31,paul
14,60,paul
76,44,paul
99,46,paul
37,71,paul
50,1,paul
98,50,paul
3,78,paul
50,10,paul
69,23,paul
59,77,paul
67,90,paul
38,54,paul
26,52,paul
98,68,paul
7,57,paul
79,73,paul
18,66,paul
8,31,jules
83,34,paul
79,82,paul
28,98,paul
81,15,paul
30,40,paul
90,91,paul
62,20,paul
30,49,paul
95,17,paul
0,45,paul
84,26,paul
29,90,paul
53,29,paul
23,37,paul
64,47,paul
76,12,paul
24,11,jules
56,43,paul
96,27,paul
1,18,paul
65,21,paul
10,85,paul
22,50,paul
2,81,paul
3,46,paul
86,62,paul
25,92,paul
57,26,paul
80,0,paul
37,66,paul
26,29,paul
86,80,paul
68,44,paul
79,41,paul
18,34,paul
92,20,paul
58,27,paul
26,56,paul
30,17,jules
42,19,paul
70,99,paul
30,44,paul
31,9,jules
54,11,paul
12,5,jules
4,1,paul
95,21,paul
75,52,paul
23,14,jules
60,63,paul
12,14,jules
75,61,paul
33,55,paul
88,0,paul
72,46,paul
45,29,paul
37,25,paul
68,12,paul
37,43,paul
57,21,paul
46,30,paul
98,31,paul
24,91,paul
49,35,paul
70,67,paul
49,44,paul
26,51,paul
47,83,paul
82,50,paul
89,98,paul
8,12,jules
42,14,jules
91,28,paul
75,20,paul
19,30,jules
8,30,jules
28,97,paul
91,46,paul
75,29,paul
82,77,paul
9,93,paul
60,49,paul
33,32,paul
29,80,paul
94,60,paul
52,54,paul
44,59,paul
33,59,paul
54,91,paul
85,69,paul
37,29,paul
99,13,paul
2,80,paul
66,83,paul
38,30,paul
79,31,paul
35,95,paul
59,62,paul
7,24,jules
67,75,paul
24,95,paul
82,27,paul
70,80,paul
30,7,paul
47,87,paul
70,89,paul
17,83,paul
47,96,paul
100,99,paul
5,90,paul
50,98,paul
23,4,jules
60,53,paul
84,20,paul
72,18,paul
52,49,paul
72,27,paul
44,54,paul
62,90,paul
39,88,paul
25,50,paul
56,28,paul
38,7,jules
3,49,paul
96,88,paul
7,10,paul
1,88,paul
18,19,jules
82,22,paul
89,70,paul
59,66,paul
28,60,paul
63,36,paul
8,11,jules
17,78,paul
9,74,paul
11,16,jules
94,32,paul
69,97,paul
84,6,paul
52,35,paul
44,31,paul
10,38,jules
93,54,paul
97,24,paul
20,88,paul
25,54,paul
32,53,paul
2,61,paul
37,28,paul
67,29,paul
51,75,paul
24,58,paul
13,58,paul
43,71,paul
43,62,paul
90,3,paul
87,90,paul
43,80,paul
78,47,paul
71,8,paul
55,54,paul
36,50,paul
63,13,paul
82,26,paul
40,20,paul
70,70,paul
16,99,paul
40,29,paul
36,77,paul
19,6,jules
77,87,paul
29,56,paul
62,53,paul
25,13,jules
44,26,paul
19,91,paul
42,93,paul
93,40,paul
19,100,paul
93,49,paul
11,96,paul
10,42,paul
56,9,paul
62,89,paul
54,85,paul
32,66,paul
16,58,paul
67,42,paul
99,74,paul
96,87,paul
71,21,paul
65,99,paul
21,11,jules
26,98,paul
29,42,paul
77,91,paul
5,84,paul
61,83,paul
42,79,paul
19,77,paul
7,8,jules
62,66,paul
44,30,paul
8,95,paul
11,91,paul
85,40,paul
20,69,paul
2,33,jules
73,84,paul
86,14,paul
67,10,paul
86,23,paul
95,90,paul
67,19,paul
72,88,paul
55,26,paul
59,24,paul
98,6,paul
96,73,paul
79,2,paul
88,69,paul
96,82,paul
55,44,paul
28,27,paul
65,76,paul
71,7,paul
99,87,paul
65,85,paul
16,80,paul
88,96,paul
65,94,paul
92,66,paul
80,64,paul
100,79,paul
92,75,paul
80,73,paul
81,47,paul
8,81,paul
2,10,jules
39,68,paul
11,95,paul
85,44,paul
31,73,paul
3,2,jules
12,69,paul
20,82,paul
67,14,paul
86,27,paul
66,58,paul
32,56,paul
12,87,paul
64,88,paul
84,94,paul
4,83,paul
16,48,paul
96,68,paul
64,97,paul
72,92,paul
59,19,paul
99,55,paul
79,6,paul
36,26,paul
47,35,paul
28,31,paul
58,50,paul
6,21,jules
29,23,paul
42,51,paul
15,97,paul
7,93,paul
81,42,paul
93,7,paul
39,36,paul
30,67,paul
81,51,paul
91,83,paul
42,78,paul
25,7,jules
91,92,paul
66,17,paul
75,84,paul
54,61,paul
32,24,paul
89,50,paul
23,55,paul
54,70,paul
67,0,paul
0,99,paul
97,13,paul
86,22,paul
47,3,paul
4,69,paul
53,83,paul
47,12,jules
4,78,paul
96,63,paul
34,79,paul
99,59,paul
100,24,paul
45,88,paul
28,17,jules
79,1,paul
47,30,paul
9,13,jules
16,61,paul
28,26,paul
92,29,paul
14,91,paul
57,53,paul
99,68,paul
34,97,paul
3,100,paul
46,80,paul
58,45,paul
73,15,paul
98,99,paul
81,37,paul
63,96,paul
62,42,paul
8,71,paul
74,16,paul
85,25,paul
51,23,paul
2,18,paul
54,56,paul
31,54,paul
75,88,paul
41,86,paul
24,24,jules
84,75,paul
55,2,paul
35,33,paul
10,98,paul
76,52,paul
28,12,jules
100,28,paul
45,92,paul
3,86,paul
76,70,paul
9,17,jules
46,66,paul
5,37,jules
80,40,paul
18,65,paul
98,94,paul
73,19,paul
81,32,paul
15,96,paul
90,99,paul
26,96,paul
82,95,paul
51,0,paul
42,68,paul
31,31,paul
39,44,paul
95,43,paul
39,53,paul
0,71,paul
66,16,paul
72,50,paul
43,14,paul
24,10,jules
84,61,paul
44,77,paul
97,3,paul
96,35,paul
64,64,paul
96,44,paul
53,73,paul
24,37,paul
56,69,paul
2,98,paul
14,72,paul
37,83,paul
14,90,paul
89,93,paul
92,37,paul
58,35,paul
15,64,paul
15,73,paul
8,34,jules
79,94,paul
11,39,jules
19,52,paul
20,17,paul
31,35,paul
74,15,paul
32,9,jules
11,75,paul
23,49,paul
64,50,paul
32,27,paul
41,94,paul
88,26,paul
44,90,paul
16,19,jules
35,32,paul
25,86,paul
3,58,paul
45,73,paul
5,0,jules
68,38,paul
14,67,paul
57,56,paul
38,52,paul
57,65,paul
59,84,paul
3,94,paul
27,24,jules
91,36,paul
71,67,paul
17,96,paul
90,80,paul
82,76,paul
20,3,jules
19,38,paul
62,18,paul
7,82,paul
48,83,paul
91,54,paul
79,98,paul
73,27,paul
40,79,paul
4,4,jules
29,88,paul
21,84,paul
63,99,paul
51,8,paul
83,77,paul
31,39,paul
52,71,paul
64,36,paul
99,12,paul
1,16,jules
25,72,paul
16,14,jules
46,15,paul
68,24,paul
100,4,paul
45,68,paul
14,62,paul
15,27,jules
65,46,paul
3,71,paul
15,36,paul
26,36,paul
49,38,paul
46,51,paul
55,81,paul
59,79,paul
80,34,paul
55,99,paul
18,59,paul
59,97,paul
19,33,paul
94,36,paul
83,36,paul
54,9,paul
95,10,paul
91,58,paul
23,3,paul
82,89,paul
83,54,paul
91,67,paul
52,48,paul
87,15,paul
21,79,paul
20,25,jules
94,80,paul
6,90,paul
53,22,paul
21,88,paul
4,17,jules
33,53,paul
51,3,paul
95,46,paul
93,76,paul
99,7,paul
53,40,paul
34,36,paul
22,34,paul
4,35,jules
56,45,paul
65,23,paul
88,25,paul
56,54,paul
57,19,paul
49,15,paul
76,41,paul
67,60,paul
49,24,paul
86,73,paul
92,4,paul
26,31,paul
15,31,jules
59,65,paul
90,43,paul
36,72,paul
69,20,paul
50,25,paul
36,90,paul
48,55,paul
11,15,jules
11,24,jules
91,44,paul
71,75,paul
20,2,jules
63,71,paul
11,73,paul
9,100,paul
60,47,paul
40,78,paul
75,45,paul
60,56,paul
94,58,paul
40,87,paul
81,88,paul
64,17,paul
52,52,paul
72,30,paul
72,39,paul
65,0,paul
34,31,paul
44,75,paul
34,40,paul
51,83,paul
2,78,paul
68,23,paul
14,61,paul
78,64,paul
89,64,paul
90,29,paul
69,6,paul
7,22,jules
86,77,paul
36,67,paul
80,15,paul
59,78,paul
70,78,paul
36,76,paul
79,56,paul
9,68,paul
55,98,paul
52,29,paul
41,38,paul
84,18,paul
25,30,paul
33,43,paul
34,8,jules
95,27,paul
93,57,paul
62,79,paul
14,47,paul
56,17,paul
41,65,paul
4,16,jules
74,98,paul
74,71,paul
68,0,paul
86,36,paul
66,76,paul
74,89,paul
68,18,paul
43,83,paul
67,50,paul
85,98,paul
57,27,paul
59,46,paul
